"DEPARTURES_PERFORMED","PASSENGERS","ORIGIN_CITY_NAME","DEST_CITY_NAME","MONTH",
1.00,58.00,"Austin, TX","Palm Springs, CA",12,
1.00,0.00,"Austin, TX","San Diego, CA",12,
1.00,0.00,"Bakersfield, CA","Modesto, CA",12,
1.00,0.00,"Bakersfield, CA","Santa Barbara, CA",12,
1.00,0.00,"Burbank, CA","Birmingham, AL",12,
1.00,0.00,"Burbank, CA","Boise, ID",12,
1.00,50.00,"Burbank, CA","Los Angeles, CA",12,
1.00,47.00,"Burbank, CA","Portland, OR",12,
1.00,67.00,"Burbank, CA","Bend/Redmond, OR",12,
1.00,15.00,"Carlsbad, CA","Ontario, CA",12,
1.00,50.00,"Colorado Springs, CO","Burbank, CA",12,
1.00,0.00,"Denver, CO","San Francisco, CA",12,
1.00,60.00,"Dallas/Fort Worth, TX","Ontario, CA",12,
1.00,58.00,"Eugene, OR","Los Angeles, CA",12,
1.00,0.00,"Fresno, CA","Atlanta, GA",12,
1.00,0.00,"Fresno, CA","Bakersfield, CA",12,
1.00,63.00,"Fresno, CA","Los Angeles, CA",12,
1.00,0.00,"Grand Junction, CO","Los Angeles, CA",12,
1.00,23.00,"Grand Junction, CO","San Francisco, CA",12,
1.00,0.00,"Hayden, CO","Sacramento, CA",12,
1.00,7.00,"El Centro, CA","Ontario, CA",12,
1.00,50.00,"Las Vegas, NV","Fresno, CA",12,
1.00,66.00,"Los Angeles, CA","Boise, ID",12,
1.00,50.00,"Los Angeles, CA","Burbank, CA",12,
1.00,17.00,"Los Angeles, CA","Eugene, OR",12,
1.00,9.00,"Los Angeles, CA","Grand Junction, CO",12,
1.00,0.00,"Los Angeles, CA","Long Beach, CA",12,
1.00,61.00,"Los Angeles, CA","Bend/Redmond, OR",12,
1.00,36.00,"Los Angeles, CA","Sacramento, CA",12,
1.00,26.00,"Klamath Falls, OR","Sacramento, CA",12,
1.00,0.00,"Monterey, CA","Oakland, CA",12,
1.00,0.00,"Monterey, CA","Santa Barbara, CA",12,
1.00,46.00,"Oakland, CA","Palm Springs, CA",12,
1.00,39.00,"Ontario, CA","Los Angeles, CA",12,
1.00,0.00,"Ontario, CA","Long Beach, CA",12,
1.00,49.00,"Ontario, CA","Portland, OR",12,
1.00,50.00,"Portland, OR","Burbank, CA",12,
1.00,0.00,"Portland, OR","Fresno, CA",12,
1.00,50.00,"Portland, OR","Ontario, CA",12,
1.00,50.00,"Phoenix, AZ","Bakersfield, CA",12,
1.00,43.00,"Phoenix, AZ","San Jose, CA",12,
1.00,28.00,"Palm Springs, CA","Ontario, CA",12,
1.00,0.00,"Palm Springs, CA","Rapid City, SD",12,
1.00,0.00,"Palm Springs, CA","Yuma, AZ",12,
1.00,0.00,"Redding, CA","Sacramento, CA",12,
1.00,23.00,"Bend/Redmond, OR","Ontario, CA",12,
1.00,0.00,"Reno, NV","Sacramento, CA",12,
1.00,0.00,"San Diego, CA","Fresno, CA",12,
1.00,0.00,"San Diego, CA","Palm Springs, CA",12,
1.00,0.00,"San Diego, CA","Santa Maria, CA",12,
1.00,58.00,"San Antonio, TX","Ontario, CA",12,
1.00,46.00,"Santa Barbara, CA","Los Angeles, CA",12,
1.00,63.00,"Santa Barbara, CA","Los Angeles, CA",12,
1.00,27.00,"Santa Barbara, CA","San Jose, CA",12,
1.00,12.00,"San Luis Obispo, CA","Santa Barbara, CA",12,
1.00,28.00,"San Luis Obispo, CA","San Jose, CA",12,
1.00,0.00,"Seattle, WA","Burbank, CA",12,
1.00,50.00,"Seattle, WA","San Francisco, CA",12,
1.00,66.00,"San Francisco, CA","Albuquerque, NM",12,
1.00,0.00,"San Francisco, CA","Denver, CO",12,
1.00,23.00,"San Francisco, CA","Eugene, OR",12,
1.00,63.00,"San Francisco, CA","Fresno, CA",12,
1.00,30.00,"San Francisco, CA","Grand Junction, CO",12,
1.00,54.00,"San Francisco, CA","Wichita, KS",12,
1.00,0.00,"San Francisco, CA","Los Angeles, CA",12,
1.00,16.00,"San Francisco, CA","Portland, OR",12,
1.00,63.00,"San Francisco, CA","Santa Barbara, CA",12,
1.00,58.00,"St. George, UT","San Francisco, CA",12,
1.00,0.00,"San Jose, CA","Monterey, CA",12,
1.00,0.00,"San Jose, CA","North Bend/Coos Bay, OR",12,
1.00,0.00,"San Jose, CA","Phoenix, AZ",12,
1.00,50.00,"San Jose, CA","Sacramento, CA",12,
1.00,56.00,"Salt Lake City, UT","Sacramento, CA",12,
1.00,10.00,"Sacramento, CA","Crescent City, CA",12,
1.00,0.00,"Sacramento, CA","Fresno, CA",12,
1.00,33.00,"Sacramento, CA","Los Angeles, CA",12,
1.00,46.00,"Sacramento, CA","Santa Barbara, CA",12,
1.00,69.00,"Sacramento, CA","Salt Lake City, UT",12,
1.00,39.00,"Tucson, AZ","Ontario, CA",12,
1.00,0.00,"Tucson, AZ","Santa Barbara, CA",12,
1.00,0.00,"Yuma, AZ","El Centro, CA",12,
1.00,18.00,"Yuma, AZ","Ontario, CA",12,
1.00,111.00,"Atlanta, GA","San Jose, CA",10,
1.00,124.00,"Atlanta, GA","Santa Ana, CA",10,
1.00,104.00,"Atlanta, GA","Santa Ana, CA",10,
1.00,136.00,"Denver, CO","San Diego, CA",10,
1.00,169.00,"Detroit, MI","Los Angeles, CA",10,
1.00,13.00,"Detroit, MI","Los Angeles, CA",10,
1.00,144.00,"Detroit, MI","Los Angeles, CA",10,
1.00,38.00,"Newark, NJ","Los Angeles, CA",10,
1.00,196.00,"Fresno, CA","Memphis, TN",10,
1.00,17.00,"Honolulu, HI","Los Angeles, CA",10,
1.00,131.00,"Honolulu, HI","San Francisco, CA",10,
1.00,129.00,"Houston, TX","Oakland, CA",10,
1.00,152.00,"Las Vegas, NV","San Francisco, CA",10,
1.00,265.00,"Los Angeles, CA","Atlanta, GA",10,
1.00,187.00,"Los Angeles, CA","Atlanta, GA",10,
1.00,380.00,"Los Angeles, CA","Atlanta, GA",10,
1.00,38.00,"Los Angeles, CA","Newark, NJ",10,
1.00,0.00,"Los Angeles, CA","Oakland, CA",10,
1.00,185.00,"Los Angeles, CA","Kahului, HI",10,
1.00,220.00,"Los Angeles, CA","Tulsa, OK",10,
1.00,148.00,"Minneapolis, MN","San Francisco, CA",5,
1.00,30.00,"Camp Springs, MD","San Francisco, CA",4,
1.00,0.00,"Fresno, CA","San Francisco, CA",4,
1.00,141.00,"San Jose, CA","Bullhead City, AZ",2,
1.00,63.00,"Los Angeles, CA","Las Vegas, NV",4,
1.00,120.00,"Los Angeles, CA","Las Vegas, NV",4,
1.00,124.00,"San Francisco, CA","Charlotte, NC",5,
1.00,0.00,"Bend/Redmond, OR","Palm Springs, CA",3,
1.00,144.00,"Wendover, UT","Redding, CA",3,
1.00,0.00,"El Paso, TX","Fresno, CA",3,
1.00,0.00,"Los Angeles, CA","Charleston, SC",3,
1.00,155.00,"Ontario, CA","Chicago, IL",6,
1.00,0.00,"San Diego, CA","Phoenix, AZ",5,
1.00,12.00,"Santa Ana, CA","Phoenix, AZ",5,
1.00,140.00,"Atlanta, GA","San Francisco, CA",3,
1.00,2.00,"Burbank, CA","Wendover, UT",3,
1.00,62.00,"Salt Lake City, UT","San Jose, CA",1,
1.00,67.00,"Salt Lake City, UT","San Jose, CA",1,
1.00,0.00,"St. Louis, MO","Oakland, CA",6,
1.00,175.00,"Las Vegas, NV","San Francisco, CA",5,
1.00,5.00,"Los Angeles, CA","Las Vegas, NV",4,
1.00,84.00,"Burbank, CA","Tulsa, OK",4,
1.00,5.00,"Burbank, CA","Fort Lauderdale, FL",4,
1.00,147.00,"Los Angeles, CA","Syracuse, NY",6,
1.00,113.00,"Los Angeles, CA","Boston, MA",6,
1.00,165.00,"San Francisco, CA","Las Vegas, NV",6,
1.00,157.00,"San Francisco, CA","St. Louis, MO",6,
1.00,52.00,"San Francisco, CA","Chicago, IL",6,
1.00,105.00,"San Francisco, CA","Chicago, IL",6,
1.00,122.00,"San Francisco, CA","St. Louis, MO",6,
1.00,187.00,"Houston, TX","San Francisco, CA",3,
1.00,68.00,"Houston, TX","San Francisco, CA",3,
1.00,1.00,"San Francisco, CA","Burbank, CA",2,
1.00,3.00,"San Francisco, CA","Burbank, CA",2,
1.00,52.00,"Baltimore, MD","San Francisco, CA",5,
1.00,172.00,"Las Vegas, NV","San Francisco, CA",5,
1.00,119.00,"Las Vegas, NV","San Francisco, CA",5,
1.00,187.00,"Los Angeles, CA","Kahului, HI",6,
1.00,32.00,"San Francisco, CA","Seattle, WA",1,
1.00,174.00,"San Francisco, CA","Seattle, WA",1,
1.00,1.00,"Salina, KS","Burbank, CA",5,
1.00,0.00,"Minneapolis, MN","San Jose, CA",6,
1.00,0.00,"Toledo, OH","Ontario, CA",5,
1.00,0.00,"Ontario, CA","San Diego, CA",2,
1.00,0.00,"Sacramento, CA","Fresno, CA",4,
1.00,115.00,"Santa Ana, CA","Los Angeles, CA",6,
1.00,106.00,"Baltimore, MD","San Francisco, CA",5,
1.00,39.00,"Sacramento, CA","Houston, TX",4,
1.00,115.00,"Denver, CO","Santa Ana, CA",2,
1.00,134.00,"San Diego, CA","Phoenix, AZ",2,
1.00,86.00,"San Francisco, CA","Fresno, CA",6,
1.00,7.00,"Bozeman, MT","Van Nuys, CA",1,
1.00,116.00,"Los Angeles, CA","Cleveland, OH",2,
1.00,10.00,"Burbank, CA","Jackson, WY",2,
1.00,172.00,"Santa Ana, CA","Denver, CO",4,
1.00,49.00,"Santa Ana, CA","Phoenix, AZ",4,
1.00,89.00,"San Diego, CA","Albuquerque, NM",10,
1.00,97.00,"San Diego, CA","El Paso, TX",10,
1.00,50.00,"San Diego, CA","San Antonio, TX",10,
1.00,52.00,"San Diego, CA","Sacramento, CA",10,
1.00,76.00,"San Antonio, TX","Ontario, CA",10,
1.00,83.00,"San Antonio, TX","San Diego, CA",10,
1.00,7.00,"Seattle, WA","Los Angeles, CA",10,
1.00,31.00,"San Francisco, CA","Chicago, IL",10,
1.00,90.00,"San Francisco, CA","Oakland, CA",10,
1.00,129.00,"San Francisco, CA","Omaha, NE",10,
1.00,137.00,"San Francisco, CA","Salt Lake City, UT",10,
1.00,71.00,"San Jose, CA","Burbank, CA",10,
1.00,103.00,"San Jose, CA","Chicago, IL",10,
1.00,115.00,"Salt Lake City, UT","Los Angeles, CA",10,
1.00,76.00,"Sacramento, CA","Burbank, CA",10,
1.00,132.00,"Sacramento, CA","Grand Junction, CO",10,
1.00,40.00,"Sacramento, CA","Las Vegas, NV",10,
1.00,134.00,"Sacramento, CA","Chicago, IL",10,
1.00,104.00,"Santa Ana, CA","Albuquerque, NM",10,
1.00,121.00,"St. Louis, MO","Los Angeles, CA",10,
1.00,132.00,"St. Louis, MO","San Diego, CA",10,
1.00,137.00,"Nashville, TN","Los Angeles, CA",3,
1.00,1.00,"Burbank, CA","White Plains, NY",2,
1.00,0.00,"Fresno, CA","Arcata/Eureka, CA",1,
1.00,70.00,"Sacramento, CA","Palm Springs, CA",2,
1.00,64.00,"Salt Lake City, UT","Long Beach, CA",2,
1.00,1.00,"Santa Monica, CA","Oakland, CA",3,
1.00,122.00,"Seattle, WA","Sacramento, CA",3,
1.00,72.00,"Phoenix, AZ","Oakland, CA",3,
1.00,39.00,"Phoenix, AZ","Oakland, CA",3,
1.00,138.00,"Los Angeles, CA","Kahului, HI",5,
1.00,214.00,"Los Angeles, CA","Kahului, HI",5,
1.00,0.00,"Denver, CO","Sacramento, CA",2,
1.00,72.00,"Phoenix, AZ","Sacramento, CA",5,
1.00,31.00,"Atlanta, GA","Los Angeles, CA",6,
1.00,153.00,"Atlanta, GA","Los Angeles, CA",6,
1.00,150.00,"Los Angeles, CA","Dallas/Fort Worth, TX",1,
1.00,126.00,"Los Angeles, CA","Dallas/Fort Worth, TX",1,
1.00,156.00,"Los Angeles, CA","Dallas/Fort Worth, TX",1,
1.00,28.00,"Salt Lake City, UT","Oakland, CA",1,
1.00,150.00,"Salt Lake City, UT","San Jose, CA",5,
1.00,46.00,"Atlanta, GA","Los Angeles, CA",2,
1.00,136.00,"Los Angeles, CA","Phoenix, AZ",5,
1.00,53.00,"San Diego, CA","Milwaukee, WI",5,
1.00,33.00,"Los Angeles, CA","Phoenix, AZ",5,
1.00,0.00,"Los Angeles, CA","Phoenix, AZ",5,
1.00,5.00,"San Francisco, CA","Burbank, CA",4,
1.00,5.00,"San Francisco, CA","Burbank, CA",4,
1.00,5.00,"San Francisco, CA","Burbank, CA",4,
1.00,72.00,"San Francisco, CA","Provo, UT",4,
1.00,50.00,"San Jose, CA","Reno, NV",4,
1.00,5.00,"Santa Ana, CA","Parker, AZ",4,
1.00,0.00,"Indianapolis, IN","Oakland, CA",5,
1.00,5.00,"Bakersfield, CA","Santa Barbara, CA",4,
1.00,0.00,"Bakersfield, CA","Inyokern, CA",2,
1.00,137.00,"Los Angeles, CA","Milwaukee, WI",1,
1.00,169.00,"Los Angeles, CA","Milwaukee, WI",1,
1.00,1.00,"San Francisco, CA","Denver, CO",2,
1.00,103.00,"San Francisco, CA","Denver, CO",2,
1.00,18.00,"Harlingen/San Benito, TX","San Diego, CA",6,
1.00,50.00,"Chicago, IL","Oakland, CA",6,
1.00,57.00,"Reno, NV","Los Angeles, CA",1,
1.00,15.00,"Sacramento, CA","Eugene, OR",1,
1.00,120.00,"Ontario, CA","Chicago, IL",2,
1.00,139.00,"Los Angeles, CA","Newark, NJ",3,
1.00,58.00,"Los Angeles, CA","Las Vegas, NV",3,
1.00,83.00,"Salt Lake City, UT","San Jose, CA",5,
1.00,0.00,"Phoenix, AZ","Sacramento, CA",5,
1.00,64.00,"Salt Lake City, UT","San Jose, CA",5,
1.00,54.00,"Palm Springs, CA","San Francisco, CA",6,
1.00,173.00,"San Diego, CA","Pittsburgh, PA",7,
1.00,1.00,"East Farmingdale, NY","Burbank, CA",5,
1.00,32.00,"San Francisco, CA","Denver, CO",2,
1.00,0.00,"San Francisco, CA","Denver, CO",2,
1.00,0.00,"Crescent City, CA","Sacramento, CA",2,
1.00,52.00,"Los Angeles, CA","Las Vegas, NV",3,
1.00,4.00,"Los Angeles, CA","Las Vegas, NV",3,
1.00,239.00,"Los Angeles, CA","Las Vegas, NV",3,
1.00,0.00,"Salt Lake City, UT","Oakland, CA",1,
1.00,118.00,"Baltimore, MD","San Francisco, CA",4,
1.00,0.00,"Washington, DC","San Francisco, CA",4,
1.00,166.00,"San Francisco, CA","Detroit, MI",2,
1.00,0.00,"Medford, OR","Arcata/Eureka, CA",2,
1.00,86.00,"Los Angeles, CA","Dayton, OH",3,
1.00,0.00,"Salt Lake City, UT","Burbank, CA",1,
1.00,4.00,"Salt Lake City, UT","Burbank, CA",1,
1.00,126.00,"Bullhead City, AZ","Long Beach, CA",5,
1.00,8.00,"Dallas, TX","Van Nuys, CA",2,
1.00,170.00,"Los Angeles, CA","Duluth, MN",4,
1.00,0.00,"Albuquerque, NM","Ontario, CA",5,
1.00,86.00,"Albuquerque, NM","Ontario, CA",5,
1.00,112.00,"Los Angeles, CA","San Jose, CA",4,
1.00,168.00,"Las Vegas, NV","Los Angeles, CA",5,
1.00,4.00,"Los Angeles, CA","Atlanta, GA",4,
1.00,177.00,"Los Angeles, CA","Atlanta, GA",4,
1.00,177.00,"Los Angeles, CA","Pittsburgh, PA",4,
1.00,0.00,"Los Angeles, CA","Pittsburgh, PA",4,
1.00,5.00,"Burbank, CA","Chicago, IL",4,
1.00,97.00,"San Diego, CA","Houston, TX",5,
1.00,5.00,"Washington, DC","San Francisco, CA",4,
1.00,0.00,"Memphis, TN","Los Angeles, CA",2,
1.00,139.00,"Los Angeles, CA","Wichita Falls, TX",4,
1.00,4.00,"Chicago, IL","Burbank, CA",3,
1.00,0.00,"Memphis, TN","San Jose, CA",2,
1.00,0.00,"Memphis, TN","San Jose, CA",2,
1.00,0.00,"Santa Ana, CA","Las Vegas, NV",4,
1.00,171.00,"Los Angeles, CA","Lubbock, TX",5,
1.00,204.00,"Los Angeles, CA","Lubbock, TX",5,
1.00,139.00,"Los Angeles, CA","Lubbock, TX",5,
1.00,6.00,"Las Vegas, NV","Los Angeles, CA",1,
1.00,140.00,"San Diego, CA","Wichita Falls, TX",5,
1.00,0.00,"Palm Springs, CA","Dallas/Fort Worth, TX",2,
1.00,119.00,"Minneapolis, MN","Palm Springs, CA",3,
1.00,93.00,"San Jose, CA","Seattle, WA",3,
1.00,72.00,"Medford, OR","Fresno, CA",3,
1.00,140.00,"Palm Springs, CA","Phoenix, AZ",2,
1.00,96.00,"San Jose, CA","Indianapolis, IN",3,
1.00,6.00,"San Diego, CA","Burbank, CA",3,
1.00,2.00,"San Diego, CA","Burbank, CA",3,
1.00,139.00,"San Diego, CA","Abilene, TX",4,
1.00,124.00,"Ontario, CA","Atlanta, GA",3,
1.00,49.00,"Monterey, CA","Los Angeles, CA",5,
1.00,130.00,"Ontario, CA","Salt Lake City, UT",6,
1.00,136.00,"Ontario, CA","Salt Lake City, UT",6,
1.00,0.00,"Atlantic City, NJ","Long Beach, CA",6,
1.00,56.00,"San Jose, CA","Salt Lake City, UT",1,
1.00,42.00,"San Jose, CA","Salt Lake City, UT",1,
1.00,0.00,"Phoenix, AZ","Los Angeles, CA",3,
1.00,0.00,"Phoenix, AZ","Los Angeles, CA",3,
1.00,152.00,"Denver, CO","San Diego, CA",5,
1.00,52.00,"Denver, CO","San Diego, CA",5,
1.00,2.00,"San Diego, CA","Hayden, CO",2,
1.00,152.00,"San Diego, CA","Dallas/Fort Worth, TX",2,
1.00,138.00,"San Francisco, CA","Rockford, IL",6,
1.00,0.00,"Oakland, CA","Phoenix, AZ",6,
1.00,104.00,"Los Angeles, CA","Kahului, HI",1,
1.00,0.00,"San Jose, CA","Memphis, TN",6,
1.00,48.00,"Dallas, TX","Oakland, CA",5,
1.00,0.00,"Oakland, CA","Dallas, TX",6,
1.00,38.00,"Eugene, OR","Redding, CA",1,
1.00,0.00,"Ontario, CA","Rockford, IL",1,
1.00,0.00,"Ontario, CA","Rockford, IL",1,
1.00,152.00,"San Jose, CA","San Francisco, CA",1,
1.00,161.00,"San Jose, CA","San Francisco, CA",1,
1.00,45.00,"San Jose, CA","San Francisco, CA",1,
1.00,198.00,"New York, NY","San Francisco, CA",1,
1.00,158.00,"San Francisco, CA","Cincinnati, OH",1,
1.00,127.00,"Ontario, CA","Oklahoma City, OK",3,
1.00,161.00,"Chicago, IL","Los Angeles, CA",5,
1.00,82.00,"Burbank, CA","Ontario, CA",2,
1.00,0.00,"Burbank, CA","Ontario, CA",2,
1.00,5.00,"Santa Monica, CA","Las Vegas, NV",4,
1.00,5.00,"Santa Monica, CA","Las Vegas, NV",4,
1.00,0.00,"Denver, CO","San Diego, CA",5,
1.00,62.00,"Fresno, CA","Portland, OR",2,
1.00,48.00,"Denver, CO","Ontario, CA",3,
1.00,0.00,"San Diego, CA","Dallas/Fort Worth, TX",2,
1.00,142.00,"Cincinnati, OH","San Diego, CA",3,
1.00,50.00,"Los Angeles, CA","Dallas, TX",3,
1.00,35.00,"Sacramento, CA","San Francisco, CA",3,
1.00,48.00,"Sacramento, CA","San Francisco, CA",3,
1.00,107.00,"Newark, NJ","Santa Ana, CA",6,
1.00,156.00,"Chicago, IL","Los Angeles, CA",5,
1.00,0.00,"Chicago, IL","Los Angeles, CA",5,
1.00,175.00,"Albuquerque, NM","San Diego, CA",6,
1.00,0.00,"Burbank, CA","Indianapolis, IN",2,
1.00,120.00,"New York, NY","Los Angeles, CA",4,
1.00,143.00,"New York, NY","Los Angeles, CA",4,
1.00,43.00,"San Jose, CA","Fresno, CA",4,
1.00,140.00,"Los Angeles, CA","Tulsa, OK",5,
1.00,159.00,"San Francisco, CA","Albuquerque, NM",5,
1.00,159.00,"San Francisco, CA","Albuquerque, NM",5,
1.00,0.00,"San Diego, CA","Salt Lake City, UT",5,
1.00,142.00,"San Francisco, CA","Salt Lake City, UT",5,
1.00,0.00,"San Francisco, CA","Salt Lake City, UT",5,
1.00,5.00,"Birmingham, AL","Burbank, CA",4,
1.00,3.00,"Albuquerque, NM","Van Nuys, CA",2,
1.00,6.00,"Salt Lake City, UT","Burbank, CA",2,
1.00,0.00,"Salt Lake City, UT","Burbank, CA",2,
1.00,0.00,"Lexington, KY","Ontario, CA",1,
1.00,63.00,"Boise, ID","San Francisco, CA",1,
1.00,39.00,"Fresno, CA","Santa Barbara, CA",5,
1.00,0.00,"Los Angeles, CA","Mobile, AL",5,
1.00,0.00,"Fresno, CA","Santa Barbara, CA",5,
1.00,75.00,"San Diego, CA","Bullhead City, AZ",6,
1.00,137.00,"San Jose, CA","San Francisco, CA",2,
1.00,0.00,"San Jose, CA","San Francisco, CA",2,
1.00,141.00,"Redding, CA","Wendover, UT",4,
1.00,10.00,"Tucson, AZ","San Jose, CA",3,
1.00,41.00,"San Diego, CA","Tucson, AZ",6,
1.00,127.00,"Los Angeles, CA","Pittsburgh, PA",1,
1.00,135.00,"San Francisco, CA","Salt Lake City, UT",5,
1.00,1.00,"Burbank, CA","Schenectady, NY",5,
1.00,4.00,"Erie, PA","Burbank, CA",5,
1.00,59.00,"Los Angeles, CA","Wichita, KS",4,
1.00,0.00,"Dallas/Fort Worth, TX","Ontario, CA",6,
1.00,0.00,"Ontario, CA","Sacramento, CA",6,
1.00,107.00,"Raleigh/Durham, NC","Long Beach, CA",3,
1.00,156.00,"Houston, TX","Ontario, CA",1,
1.00,0.00,"Houston, TX","Ontario, CA",1,
1.00,69.00,"Phoenix, AZ","Burbank, CA",2,
1.00,4.00,"Nashville, TN","Burbank, CA",3,
1.00,0.00,"Dallas/Fort Worth, TX","Ontario, CA",4,
1.00,43.00,"San Jose, CA","St. Louis, MO",1,
1.00,43.00,"Ontario, CA","Cedar City, UT",1,
1.00,118.00,"Chicago, IL","Palm Springs, CA",2,
1.00,4.00,"Chicago, IL","Burbank, CA",5,
1.00,0.00,"Salt Lake City, UT","Oakland, CA",2,
1.00,0.00,"Salt Lake City, UT","Oakland, CA",2,
1.00,0.00,"Los Angeles, CA","Cincinnati, OH",7,
1.00,0.00,"Los Angeles, CA","Los Angeles, CA",7,
1.00,0.00,"San Diego, CA","Toledo, OH",7,
1.00,70.00,"Long Beach, CA","Los Angeles, CA",7,
1.00,73.00,"Ontario, CA","Portland, OR",7,
1.00,63.00,"Portland, OR","Ontario, CA",7,
1.00,70.00,"San Jose, CA","Long Beach, CA",7,
1.00,100.00,"Bismarck/Mandan, ND","Los Angeles, CA",7,
1.00,162.00,"Denver, CO","Los Angeles, CA",7,
1.00,100.00,"Los Angeles, CA","Bismarck/Mandan, ND",7,
1.00,136.00,"Los Angeles, CA","Denver, CO",7,
1.00,79.00,"San Diego, CA","Rochester, MN",7,
1.00,110.00,"San Francisco, CA","Cheyenne, WY",7,
1.00,0.00,"Oklahoma City, OK","Mojave, CA",7,
1.00,111.00,"Chicago, IL","San Francisco, CA",7,
1.00,112.00,"San Francisco, CA","Chicago, IL",7,
1.00,134.00,"Austin, TX","Oakland, CA",7,
1.00,24.00,"Burbank, CA","Ontario, CA",7,
1.00,120.00,"Denver, CO","Oakland, CA",7,
1.00,136.00,"Los Angeles, CA","Grand Junction, CO",7,
1.00,124.00,"Los Angeles, CA","Indianapolis, IN",7,
1.00,114.00,"Los Angeles, CA","Las Vegas, NV",7,
1.00,137.00,"Los Angeles, CA","Lubbock, TX",7,
1.00,131.00,"Los Angeles, CA","Pittsburgh, PA",7,
1.00,72.00,"Los Angeles, CA","Reno, NV",7,
1.00,137.00,"Los Angeles, CA","San Antonio, TX",7,
1.00,106.00,"Los Angeles, CA","Sacramento, CA",7,
1.00,151.00,"Ontario, CA","Las Vegas, NV",7,
1.00,167.00,"Chicago, IL","Los Angeles, CA",7,
1.00,129.00,"Chicago, IL","Los Angeles, CA",7,
1.00,175.00,"Phoenix, AZ","San Francisco, CA",7,
1.00,133.00,"San Diego, CA","Colorado Springs, CO",7,
1.00,143.00,"San Diego, CA","Oakland, CA",7,
1.00,182.00,"San Diego, CA","Pittsburgh, PA",7,
1.00,105.00,"San Francisco, CA","Allentown/Bethlehem/Easton, PA",7,
1.00,131.00,"San Francisco, CA","Hartford, CT",7,
1.00,112.00,"San Francisco, CA","Detroit, MI",7,
1.00,342.00,"San Francisco, CA","Washington, DC",7,
1.00,129.00,"San Francisco, CA","Washington, DC",7,
1.00,336.00,"San Francisco, CA","Harrisburg, PA",7,
1.00,151.00,"San Francisco, CA","Ontario, CA",7,
1.00,164.00,"San Francisco, CA","Philadelphia, PA",7,
1.00,143.00,"San Francisco, CA","Rockford, IL",7,
1.00,93.00,"San Jose, CA","Cheyenne, WY",7,
1.00,0.00,"Salt Lake City, UT","Los Angeles, CA",7,
1.00,106.00,"Sacramento, CA","Scottsbluff, NE",7,
1.00,137.00,"Santa Ana, CA","Colorado Springs, CO",7,
1.00,143.00,"Tucson, AZ","Los Angeles, CA",7,
1.00,92.00,"Charlotte, NC","San Francisco, CA",9,
1.00,159.00,"Los Angeles, CA","Phoenix, AZ",9,
1.00,95.00,"Philadelphia, PA","San Diego, CA",9,
1.00,76.00,"Phoenix, AZ","Burbank, CA",9,
1.00,161.00,"Phoenix, AZ","Los Angeles, CA",9,
1.00,97.00,"Phoenix, AZ","Sacramento, CA",9,
1.00,108.00,"San Francisco, CA","Charlotte, NC",9,
1.00,41.00,"Sacramento, CA","Phoenix, AZ",9,
1.00,151.00,"Tucson, AZ","Burbank, CA",9,
1.00,43.00,"Albuquerque, NM","Los Angeles, CA",9,
1.00,113.00,"Albuquerque, NM","San Diego, CA",9,
1.00,99.00,"Austin, TX","Burbank, CA",9,
1.00,118.00,"Austin, TX","San Jose, CA",9,
1.00,108.00,"Burbank, CA","Austin, TX",9,
1.00,109.00,"Baltimore, MD","Oakland, CA",9,
1.00,78.00,"Denver, CO","San Francisco, CA",9,
1.00,131.00,"Spokane, WA","Ontario, CA",9,
1.00,106.00,"Cedar City, UT","Santa Maria, CA",10,
1.00,151.00,"El Paso, TX","San Francisco, CA",10,
1.00,149.00,"Honolulu, HI","San Francisco, CA",10,
1.00,25.00,"Las Vegas, NV","Los Angeles, CA",10,
1.00,25.00,"Los Angeles, CA","Denver, CO",10,
1.00,149.00,"San Francisco, CA","El Paso, TX",10,
1.00,151.00,"San Francisco, CA","Honolulu, HI",10,
1.00,106.00,"Santa Maria, CA","Cedar City, UT",10,
1.00,108.00,"San Antonio, TX","Sacramento, CA",10,
1.00,111.00,"Sacramento, CA","San Antonio, TX",10,
1.00,109.00,"Las Vegas, NV","San Jose, CA",9,
1.00,86.00,"Los Angeles, CA","El Paso, TX",9,
1.00,34.00,"Los Angeles, CA","Dallas, TX",9,
1.00,122.00,"Los Angeles, CA","El Paso, TX",9,
1.00,134.00,"Los Angeles, CA","Houston, TX",9,
1.00,137.00,"Los Angeles, CA","Indianapolis, IN",9,
1.00,29.00,"Los Angeles, CA","Oakland, CA",9,
1.00,43.00,"Los Angeles, CA","Seattle, WA",9,
1.00,64.00,"Chicago, IL","Oakland, CA",9,
1.00,0.00,"Hartford, CT","Ontario, CA",12,
1.00,0.00,"Boston, MA","Oakland, CA",12,
1.00,0.00,"Columbia, SC","Sacramento, CA",12,
1.00,0.00,"Columbia, SC","Oakland, CA",12,
1.00,0.00,"Denver, CO","Oakland, CA",12,
1.00,0.00,"Dallas/Fort Worth, TX","Ontario, CA",12,
1.00,0.00,"El Paso, TX","Ontario, CA",12,
1.00,0.00,"Spokane, WA","Ontario, CA",12,
1.00,0.00,"Honolulu, HI","Los Angeles, CA",12,
1.00,0.00,"Honolulu, HI","Long Beach, CA",12,
1.00,0.00,"Kona, HI","Ontario, CA",12,
1.00,0.00,"Las Vegas, NV","Sacramento, CA",12,
